system:index,B11_au,B11_sp,B12_au,B12_sp,B2_au,B2_sp,B3_au,B3_sp,B4_au,B4_sp,B8_au,B8_sp,BSI_au,BSI_sp,NDVI_au,NDVI_sp,OC,VH,VV,VV_div_VH,VV_minus_VH,aspect,elev,hillshade,slope,.geo
000000000000000007ff_0,3031.0,3175.0,1883.0,2382.0,1482.0,1342.0,1636.0,1506.0,1382.0,1700.0,6535.0,3136.0,-0.2899436846339501,0.04244627392280552,0.65087783,0.2969396,62.7,-14.95169080559538,-8.77135338483975,0.5866462528476875,6.180337420755629,232,311,199,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.493800164452956,51.69332844583683]}"
00000000000000000800_0,10806.0,3470.5,9706.0,2647.5,14000.0,1368.0,13600.0,1560.0,13976.0,1709.0,13904.0,3154.5,-0.05925672854268686,0.06771799628942486,-0.0025824965,0.29721394,62.7,-13.563268379209614,-7.777508598386874,0.5734243680017855,5.7857597808227395,11,306,176,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.724128203301202,51.87388981794486]}"
00000000000000000801_0,2084.0,2722.5,1472.0,2116.0,1107.0,1285.5,1224.0,1421.5,1134.0,1427.0,3768.0,2411.0,-0.2047448412208081,0.05773642620443538,0.5373317,0.25638354,53.8,-14.44178688958914,-8.889212357134198,0.6155202555677022,5.552574532454942,58,230,176,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.811713943502856,51.76618181537893]}"
00000000000000000808_0,2108.0,2932.5,1541.0,2230.5,1450.0,1346.5,1494.0,1466.0,1370.0,1608.0,3185.0,2828.0,-0.14261062492296314,0.04199655765920826,0.39846322,0.27502254,94.5,-15.553350097851382,-10.001328885076603,0.643033740136682,5.552021212774779,350,260,189,16,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.334353775803594,51.92760907193521]}"
00000000000000000809_0,2963.0,3225.5,2202.0,2428.0,1478.0,1372.0,1756.0,1560.0,1662.0,1648.0,4202.0,3032.5,-0.10237748665696264,0.050549687432636346,0.43315142,0.29580173,15.2,-17.33065665273678,-11.053037162632023,0.6377737084120569,6.277619490104758,225,74,195,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.397146014163548,52.44872176825294]}"
0000000000000000080b_0,2423.5,2953.0,1642.5,2267.5,1140.5,1337.5,1328.0,1463.0,1261.0,1561.5,3582.0,2756.0,-0.12346853812299274,0.04890799256505576,0.4792484,0.27666473,28.5,-15.035696202007625,-10.05641355043922,0.6688359099126018,4.979282651568404,90,81,176,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.455536507631317,52.41251966230292]}"
00000000000000000812_0,2120.0,2903.0,1535.0,2188.0,1156.0,1388.0,1190.0,1528.5,1168.0,1590.5,2176.0,2858.0,-0.006646525679758308,0.028319697923222153,0.3014354,0.28492752,471,-17.796335844747247,-12.632013131642488,0.709809774430108,5.1643227131047595,0,58,180,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.662418517564042,52.483486569748365]}"
00000000000000000814_0,2716.0,2767.5,1930.5,2170.5,1316.0,1324.0,1524.5,1426.0,1414.0,1467.5,3975.0,2461.0,-0.12323532533701305,0.05610972568578554,0.47522733,0.2528955,40.6,-15.39418784078097,-9.31173081257668,0.6048861368255386,6.08245702820429,141,106,171,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.776953716289281,52.303015029168755]}"
00000000000000000818_0,2649.0,3642.5,1697.0,2787.0,1314.0,1488.5,1336.0,1633.0,1276.0,1826.0,3916.0,3039.0,-0.14254505734571274,0.09413765506202482,0.5084746,0.24933197,26.7,-15.951672436441026,-10.352462410882609,0.648989154719149,5.599210025558417,33,229,171,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.86247333133746,52.176622068693135]}"
0000000000000000081a_0,2098.0,3162.5,1565.0,2368.5,1063.0,1349.5,1191.0,1497.0,1155.0,1549.5,2704.0,2910.0,-0.07321937321937322,0.050437496516747476,0.4013993,0.30507904,58.8,-15.731284551589043,-9.955373187434697,0.6328391781858074,5.7759113641543465,18,74,176,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.929936809174835,52.607454078956856]}"
0000000000000000081d_0,1829.0,2248.0,1385.0,1712.5,1117.0,1321.0,1227.0,1415.0,1128.0,1381.0,3257.0,2625.5,-0.19328877370072295,-0.04191142498844961,0.4855188,0.31062025,52.2,-15.739382921830863,-10.9689709521327,0.6969123889170078,4.770411969698163,309,52,195,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.768320740998032,52.83841093850399]}"
00000000000000000827_0,2390.0,2742.0,1672.0,2037.5,1192.0,1323.5,1310.0,1449.0,1228.0,1524.5,4002.0,2641.0,-0.17884702678166137,0.03669056007775483,0.5304015,0.26803505,132,-16.530712084084612,-9.834695630916443,0.5949347844721741,6.69601645316817,248,303,195,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.168071042431219,52.1049365090204]}"
00000000000000000829_0,1277.0,2842.0,1107.0,2100.0,1111.0,1461.0,1152.0,1632.0,1081.0,1689.0,1978.0,3232.0,-0.13420231319992657,-0.01756287944492628,0.2932331,0.31355417,41.5,-15.969324146091754,-9.535413749338181,0.5971081595004023,6.433910396753573,321,224,199,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.22798867188199,52.015464306722095]}"
0000000000000000082d_0,1348.0,3370.0,1157.0,2584.0,1059.0,1403.0,1146.0,1679.0,1061.0,1652.0,1896.0,3352.0,-0.1017897091722595,0.027308990487879718,0.2823808,0.3397282,23.6,-14.129593104931338,-8.342674685850566,0.5904398395548212,5.786918419080772,263,161,204,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.46038283588371,52.07071069669544]}"
0000000000000000082e_0,1490.0,3073.0,1228.0,2332.0,1156.0,1317.0,1234.0,1548.0,1143.0,1603.0,2378.0,2992.0,-0.14610021079941624,0.04084585420144685,0.35075262,0.3022851,96.5,-14.067240096239985,-8.040976747208838,0.571610116284153,6.026263349031147,332,381,185,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.492812017640425,51.783249805777196]}"
0000000000000000082f_0,5585.0,3426.0,5009.0,2578.0,10512.0,1314.0,9800.0,1590.0,9656.0,1618.0,9903.0,2956.0,-0.1451088175903074,0.08310070861069357,0.0126284575,0.29252297,24,-14.819569116111971,-9.495171670691482,0.6407184713871501,5.324397445420489,222,238,208,13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.48796111510618,52.21462080521139]}"
00000000000000000836_0,1676.0,2942.0,1308.0,2246.0,1114.0,1301.0,1236.0,1493.5,1110.0,1515.0,2832.0,2829.5,-0.17231134878193702,0.03802037845705968,0.4368341,0.30256647,46.6,-13.107304975350992,-6.83563244844735,0.5215131914075497,6.271672526903642,23,200,158,18,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.014553534657043,52.05391220088241]}"
00000000000000000851_0,2636.0,2900.5,1757.0,2200.0,1232.0,1309.0,1485.0,1458.0,1446.0,1543.0,4328.0,3095.0,-0.15328769964737607,0.004464538005086183,0.49913406,0.334627,16.7,-14.815334870423378,-9.180819613342955,0.6196835706812879,5.634515257080423,270,77,185,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.666730430927815,52.771037292195025]}"
00000000000000000852_0,2320.0,2487.0,1616.0,1845.5,1137.0,1324.0,1348.0,1453.0,1284.0,1411.0,3896.0,2537.0,-0.1654509667708695,0.004768655754607553,0.5042471,0.2852077,34.3,-14.983058145855997,-9.475712449329396,0.6324284640082093,5.507345696526601,335,59,190,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.669784702893823,52.96875648622973]}"
00000000000000000859_0,2397.5,2572.0,1661.5,1949.0,1213.5,1245.5,1359.0,1371.5,1277.5,1370.0,3912.5,2985.5,-0.16486762867855925,-0.03536033280313226,0.5077071,0.37091035,151.2,-15.517814353602786,-9.501592117426826,0.6123022160798587,6.01622223617596,270,30,195,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.105089992450737,52.396170324131944]}"
0000000000000000086a_0,2073.0,2946.0,1505.0,2156.0,999.0,1280.0,1056.0,1440.0,1045.0,1374.0,2240.0,2626.0,-0.019034135598552777,0.05032822757111598,0.36377475,0.313,21.6,-16.207307370342594,-11.269274251069747,0.6953205732181739,4.938033119272847,90,1,175,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.625573868069588,53.64842183019456]}"
00000000000000000871_0,2535.0,2699.0,1715.0,2113.0,1217.0,1385.5,1416.0,1566.5,1260.0,1490.0,4324.0,2902.0,-0.1870179948586118,-0.011620362177785643,0.5487106,0.32149363,42.7,-13.608656849008788,-8.28330564762803,0.6086791473643014,5.325351201380759,73,33,171,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.885276816708542,52.682283742124014]}"
00000000000000000875_0,2379.0,2901.5,1837.0,2258.5,1249.0,1371.0,1392.0,1537.0,1286.0,1535.5,4244.0,2921.0,-0.19960690107010265,0.016611295681063124,0.53490055,0.3108942,33.8,-13.733828384743926,-7.312832464959156,0.5324686067202162,6.420995919784771,59,29,176,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.946002929915021,52.64742910910018]}"
00000000000000000882_0,2451.0,2617.5,1750.0,2084.0,1215.0,1360.0,1336.0,1466.0,1235.0,1479.0,4177.0,2546.0,-0.18792685613571272,0.02380506091846298,0.5436068,0.26509318,27.2,-16.155035469854102,-9.16221283619777,0.567142848636563,6.992822633656331,270,58,185,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.234272304588975,52.8317634054015]}"
00000000000000000886_0,2489.0,2819.0,1690.0,2137.5,1181.0,1369.0,1286.0,1519.5,1207.0,1571.0,3882.0,2970.5,-0.1560680442972942,0.005784981957729538,0.5256435,0.3081581,37.3,-14.438922012024648,-8.721802555863682,0.6040480410241303,5.717119456160965,0,61,180,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.37162471153085,52.33032381380599]}"
0000000000000000088d_0,2657.0,2530.0,1719.0,1871.0,1158.0,1289.5,1353.0,1470.0,1220.0,1398.0,4957.0,3278.5,-0.22397918334667735,-0.07532956685499058,0.60498625,0.40211695,27.8,-14.744304873733318,-9.465571372017989,0.6419815279919173,5.27873350171533,327,32,190,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.391198836160953,51.40496923963447]}"
0000000000000000088f_0,2306.5,2539.0,1608.5,1846.0,1128.0,1293.0,1327.0,1459.5,1319.5,1399.0,3763.5,2772.0,-0.14857646022894042,-0.015869049106585032,0.48081842,0.32917765,46.5,-14.382458952407482,-8.95729600406699,0.6227930866138593,5.425162948340493,258,59,194,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.740194324041387,51.75710883100932]}"
00000000000000000893_0,2156.0,2835.0,1563.0,2216.0,1114.0,1319.0,1294.0,1434.0,1193.0,1507.0,3395.0,2457.0,-0.14762025960804276,0.06972160630697216,0.4799477,0.23965691,33.9,-13.663303956320789,-7.707627414071812,0.5641115383740096,5.955676542248977,166,385,171,12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.857154974033749,50.48284860048578]}"
