system:index,B11,B12,B2,B3,B4,B8,NDVI,OC,VH,VV,VV_div_VH,VV_minus_VH,aspect,elev,slope,.geo
00000000000000000855_0,3800.0,3198.0,1750.0,2138.0,2160.0,3867.0,0.28322548,10.1,-19.612500283964135,-12.062770109192755,0.6150551910536209,7.54973017477138,59,43,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.935686026993201,52.87703849572113]}"
0000000000000000085a_0,3630.0,3076.0,1586.0,1776.5,1883.5,3052.0,0.23675413,20.2,-21.583024440359758,-8.871506772160838,0.41104094547432035,12.711517668198919,0,36,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.142549739798521,52.27121466811092]}"
00000000000000000898_0,2547.0,2064.5,1380.0,1539.0,1500.0,2677.0,0.2817812,18.9,-19.42596051858375,-12.525238579297714,0.6447680446645356,6.900721939286036,258,59,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.854729522766626,51.778219240186125]}"
000000000000000008a3_0,3153.5,2352.5,1461.0,1763.0,1643.0,4102.0,0.42802438,14.9,-17.346914114933544,-10.626532418486573,0.6125892102814093,6.720381696446971,122,60,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.488940113355008,51.847389517063334]}"
000000000000000008ab_0,3273.0,2544.0,1764.0,1968.0,2038.0,3226.0,0.2256839,39.1,-19.957973520484444,-10.9609811514145,0.5492031112359369,8.996992369069943,90,98,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.986966106870871,51.749113824980654]}"
000000000000000006a0_0,3381.5,2442.5,1534.0,1857.0,1771.0,4198.0,0.40660077,49.9,-17.272668991475957,-11.224087972099813,0.649817812038133,6.048581019376144,270,472,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.014189634261545,48.41708277312453]}"
000000000000000008d5_0,3140.0,2408.0,1462.0,1692.0,1734.0,3562.0,0.34516618,12.9,-16.46795321526563,-10.789755345292356,0.6551971094556158,5.678197869973275,270,212,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.814938729961983,49.89346394257496]}"
00000000000000000711_0,3498.0,2317.0,1280.0,1552.0,1422.0,4760.0,0.5399547,32.1,-15.18282814318274,-9.100234406427774,0.5993767643687571,6.082593736754966,323,460,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.054173812968566,49.10016171516901]}"
00000000000000000720_0,3470.5,2319.0,1402.0,1713.5,1529.0,4817.5,0.5181596,42.5,-18.04527190744502,-11.807179174151983,0.6543087427394564,6.238092733293037,56,780,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.20032513541296,47.84539492631087]}"
00000000000000000726_0,3144.0,1994.0,1354.0,1709.0,1358.0,5236.0,0.5881104,49.8,-19.916006724154425,-12.942488696190349,0.6498536014498082,6.973518027964076,37,638,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.388342524379176,47.988855877184754]}"
0000000000000000246c_0,4057.0,2854.5,1456.0,1670.5,1705.0,4359.0,0.4376649,43.9,-19.715512189671664,-12.92510512476981,0.655580489130831,6.790407064901853,138,327,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.927228140476923,51.15460876995036]}"
0000000000000000096c_0,2950.5,2245.5,1542.0,1978.0,1799.5,4978.0,0.46897823,34.4,-16.145724509778397,-10.205470764619886,0.6320850302158387,5.940253745158511,0,11,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.968205040278328,54.3326685821084]}"
000000000000000007ce_0,2694.0,1775.0,1241.0,1434.0,1270.5,5067.5,0.5990849,21.4,-16.59691431218657,-10.388662309661854,0.625939383324634,6.208252002524716,257,353,20,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.360759670874856,50.86571057457752]}"
00000000000000000828_0,2535.0,1677.0,1200.0,1356.0,1168.0,3820.0,0.531676,49.4,-18.2099658726101,-12.366149711347546,0.6790869240423822,5.843816161262552,301,58,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.19070858759103,52.464621948781854]}"
00000000000000000835_0,3027.0,1951.0,1313.0,1574.0,1270.0,5383.0,0.61821735,47.7,-15.094241647092772,-8.19078748593283,0.542643193174956,6.903454161159942,15,322,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.839741380367384,52.03585606367161]}"
000000000000000008b0_0,3137.0,2310.0,1531.0,1822.0,1788.0,4595.0,0.43976188,82.8,-20.930740720736022,-15.109156857871824,0.7218644127058164,5.821583862864198,258,122,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.350244807768807,52.11436881950365]}"
00000000000000000901_0,2838.5,1910.5,1337.0,1554.5,1397.0,3711.0,0.45301488,33.3,-15.454281067796483,-10.541127897091435,0.682084650256359,4.913153170705048,90,126,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.390777124210002,51.22045528027632]}"
0000000000000000079c_0,2808.5,1944.5,1352.0,1654.0,1442.0,4725.0,0.5323496,24.2,-14.582741734350765,-8.964827076092705,0.614755938176932,5.61791465825806,309,172,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.004936986835114,50.23383560372785]}"
00000000000000000796_0,3096.0,2317.0,1467.0,1835.0,1816.0,3974.0,0.37271157,14.9,-18.134275999967358,-11.39886715847969,0.6285813207265738,6.735408841487667,333,185,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.818985723022372,49.818454616350984]}"
00000000000000000774_0,3859.0,2970.5,1583.5,1812.5,1884.5,3290.0,0.27162045,8.9,-22.70600265485571,-15.215755202006884,0.6701203832878516,7.490247452848825,180,46,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.637369243982661,52.12389096151532]}"
00000000000000000683_0,4965.5,4079.0,2283.0,2795.0,3574.0,4596.0,0.1250918,14.2,-18.224550277421272,-9.349564861252212,0.5130203335023064,8.87498541616906,0,178,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.191067913704678,49.17418289458046]}"
00000000000000000685_0,5179.5,4020.5,2272.0,2736.0,3390.0,4480.0,0.13850063,20.2,-21.119020799605885,-12.098704673288106,0.5728818958080617,9.020316126317779,314,282,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.464245591605424,49.26572122203224]}"
00000000000000000686_0,3685.5,2679.5,1791.5,2120.0,2647.0,4672.0,0.27667713,15.9,-18.986327552368046,-12.540771963184238,0.6605159385665452,6.445555589183808,108,333,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.458855699900708,49.75135046462725]}"
00000000000000000689_0,3416.0,2292.5,1427.5,1645.0,1524.0,4418.0,0.4870414,13.1,-20.17339906241449,-11.074196400254941,0.5489504453856526,9.099202662159549,270,471,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.740657204529,48.96092284613049]}"
0000000000000000068b_0,3652.0,2743.5,1862.0,2218.0,2666.0,3989.0,0.1987979,29.1,-18.672780897997004,-11.396141520917489,0.6103076763536561,7.2766393770795155,180,470,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.931189876290752,49.33893391768798]}"
000000000000000006a3_0,3583.0,2720.5,1809.0,2243.0,2525.0,4753.0,0.30612805,25.7,-17.524815711651968,-11.128285135514504,0.6350015497233154,6.396530576137463,0,613,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.07707170414991,47.93172302511475]}"
000000000000000006a4_0,3120.0,2229.0,1561.0,1896.0,1916.0,4484.0,0.40125,60,-15.89059700901958,-9.292956239666587,0.5848085024364951,6.597640769352992,71,698,20,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.185767853528374,47.82455401171929]}"
000000000000000006a5_0,3096.0,2268.0,1468.0,1774.0,1596.0,4307.0,0.459258,20.3,-19.757102352453806,-10.864198439079296,0.5498882500717508,8.89290391337451,0,663,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.184061054488545,47.932531508870454]}"
000000000000000006c1_0,4448.0,3444.0,2305.0,2823.0,3208.0,5116.5,0.22926302,13,-20.158457583765745,-11.33653087200026,0.5623709465316401,8.821926711765485,0,408,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.34801274240406,48.82716370032509]}"
000000000000000006ca_0,4564.0,3701.0,1886.5,2229.0,2781.0,4488.0,0.23483285,52.1,-18.97423779124842,-11.35060998617952,0.5982116441807648,7.6236278050688995,0,350,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.728449265228678,48.80389733446639]}"
000000000000000006e8_0,2823.0,2091.0,1668.0,2138.0,2036.0,4533.0,0.38011873,29.8,-19.66505194959967,-11.343333993855406,0.5768270545599209,8.321717955744262,201,306,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.10996834067609,48.68388241250803]}"
000000000000000006fe_0,3839.0,2858.0,1658.0,1927.0,2064.0,3800.0,0.29604366,14.4,-20.641520973290852,-13.093061429426951,0.63430700898295,7.548459543863901,303,477,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.728543671038942,49.161875975188025]}"
00000000000000000703_0,3368.5,2763.5,1705.0,1895.0,2108.0,3023.0,0.17832781,20.3,-18.49834995401895,-11.873944130915511,0.6418920693159327,6.624405823103437,223,408,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.154515630204717,49.87262302798339]}"
00000000000000000712_0,4423.5,3474.5,2169.5,2747.0,3236.0,4439.5,0.1567976,16.3,-20.11425209986915,-13.41104795613311,0.6667435552436152,6.703204143736041,90,476,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.136728987579149,49.117319537095696]}"
00000000000000000723_0,2754.0,1912.5,1369.0,1587.5,1471.5,4512.0,0.5081474,12.6,-14.484460796423638,-6.470031498937626,0.44668777042326235,8.014429297486013,90,551,12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.228891561447961,48.25924877770473]}"
00000000000000000754_0,3874.5,3047.0,1649.5,1951.0,2007.0,4314.0,0.3649739,9.5,-21.423192743034335,-13.378216469289812,0.6244735147444205,8.044976273744522,287,40,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.54205341805573,52.90776087843801]}"
0000000000000000075d_0,3154.0,2529.5,1563.0,1844.5,1807.5,4614.0,0.43704742,9.4,-23.199850414096993,-12.343227616732593,0.5320391035466523,10.8566227973644,270,32,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.785407028523707,52.52471924128945]}"
0000000000000000077f_0,3281.5,2552.0,1630.5,1922.0,1959.0,4044.0,0.34732634,11.7,-20.43849246979782,-12.403733418388798,0.6068810327727414,8.03475905140902,325,47,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.971991687317184,52.92294240673964]}"
00000000000000000792_0,2707.0,2076.0,1684.0,2052.0,2064.0,4458.0,0.3670653,24.5,-19.35901517044075,-11.554996558616818,0.596879358628745,7.804018611823931,0,103,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.670134880443767,50.17652308860102]}"
00000000000000000797_0,3750.0,3048.0,1752.0,2096.0,2332.0,3879.0,0.24907422,16.7,-16.78472152676283,-9.975030626627976,0.5942922919944208,6.809690900134854,116,213,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.80371436319234,50.429758167194315]}"
00000000000000000799_0,2896.0,2259.0,1509.0,1844.0,1751.0,4267.0,0.4180791,14.2,-20.114636946614645,-10.26407191546468,0.5102787558485938,9.850565031149966,0,131,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.862194688188522,50.340375796424425]}"
000000000000000007a3_0,3022.0,2402.0,1551.0,1858.0,1982.0,3902.0,0.32630864,22,-19.280445286086,-11.944805199563188,0.6195295296516478,7.335640086522812,270,124,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.044009127412462,50.419247878370115]}"
000000000000000007ab_0,3099.0,2469.5,1601.0,1867.0,1970.0,3917.5,0.33078557,8.5,-20.706687974599117,-12.223074429697323,0.5902959683698021,8.483613544901793,212,226,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.735442401599256,50.87855648314043]}"
000000000000000007be_0,3672.5,3153.0,1682.0,2050.0,2645.0,4279.5,0.23604593,15.8,-19.5008272859937,-12.11423728174831,0.62121658246003,7.386590004245392,169,324,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.731040656707071,51.040343065810355]}"
000000000000000007dc_0,2732.0,1904.5,1678.0,2214.0,2123.0,4889.5,0.3945098,11.3,-16.091245249400068,-9.218231333220965,0.5728724651415433,6.873013916179103,0,240,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.729877421119568,50.90308049039689]}"
000000000000000007de_0,3106.5,2763.5,1624.5,1889.0,1872.5,4256.0,0.3889206,13,-21.57424914433245,-12.019217956853696,0.5571094445254955,9.555031187478752,288,270,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.759611657023923,50.651462379315014]}"
000000000000000007f1_0,2782.0,2037.0,1484.0,1708.0,1750.0,3500.0,0.33333334,14.1,-21.103437039649897,-12.327824560956637,0.5841619323807149,8.77561247869326,0,78,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.105921347615702,53.72522778698678]}"
000000000000000007f7_0,2982.5,2232.5,1503.0,1849.5,1903.5,4745.5,0.4274327,14.4,-19.61712574430444,-10.437034690258058,0.5320368960416286,9.18009105404638,301,40,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.959770025171306,53.79745233582999]}"
00000000000000000802_0,3255.0,2367.0,1543.0,1858.0,1892.0,4528.0,0.4105919,18.9,-19.078209399233856,-11.794676929957417,0.6182276692293286,7.283532469276439,180,78,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.073213522710049,52.25163139491712]}"
00000000000000000823_0,2947.5,2122.5,1540.0,1863.0,1693.5,4646.0,0.46573073,19,-18.91447566274761,-12.229311250969815,0.6465583011140857,6.685164411777794,0,59,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.016974411642314,52.33742050455053]}"
00000000000000000833_0,4456.5,3319.5,1833.0,2265.0,2578.0,4832.5,0.30423048,12.1,-19.40760318653096,-9.484554493910938,0.48870303059850784,9.923048692620021,302,98,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.751436987938435,52.179496677602316]}"
00000000000000000834_0,2970.0,2072.0,1625.0,1838.0,2122.0,4065.0,0.31404558,15.9,-18.498795145578427,-10.602461695705141,0.5731433648660809,7.896333449873286,90,46,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.808390176951614,52.539092285835366]}"
00000000000000000847_0,3256.5,2517.5,1555.0,1849.5,1884.0,3832.5,0.34085542,12.8,-20.667699729422367,-11.589998576875562,0.560778351176456,9.077701152546805,239,35,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.714156903647476,53.4374974014833]}"
0000000000000000084d_0,3187.0,2689.0,1472.0,1828.0,1864.0,3630.0,0.32144156,15.8,-19.944704445561765,-12.732770642038236,0.638403576086665,7.211933803523529,107,62,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.398583318618138,52.61041851939445]}"
00000000000000000892_0,2480.0,2248.0,1498.0,1722.0,1792.0,3055.0,0.26057354,15.6,-20.28732382123687,-11.0145940373304,0.5429298676546125,9.27272978390647,58,120,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.710549919665444,50.96461508735908]}"
000000000000000008a4_0,3032.0,2677.0,1758.0,2030.0,2172.0,3774.0,0.26942483,14.6,-19.14412802187009,-10.298171521623825,0.5379284713233886,8.845956500246267,302,59,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.551822183243376,51.75881563004915]}"
000000000000000008a5_0,3545.5,3119.0,1748.5,1936.5,2081.0,3905.5,0.30476907,19.8,-19.001912258514906,-12.091122787963617,0.6363108419546295,6.91078947055129,141,50,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.650816527553347,52.08454475207088]}"
000000000000000008b2_0,2888.0,1925.0,1478.0,1842.0,1496.0,5206.0,0.5535661,12.4,-18.54254353995944,-12.463345300305736,0.6721486334087368,6.079198239653703,0,162,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.729244026138833,52.13700636466346]}"
000000000000000008b7_0,3374.0,2555.0,1491.5,1718.5,1809.0,4254.0,0.4032657,12,-15.507406450697534,-9.970424229497286,0.6429459536767871,5.5369822212002475,39,42,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.95831442358931,52.33697134690847]}"
000000000000000008b9_0,3464.0,2763.0,1683.0,1940.0,2104.0,3761.0,0.28252345,15.9,-20.290727451573503,-11.729347241861399,0.5780644025629458,8.561380209712103,302,153,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.02407110238686,52.01393717073909]}"
000000000000000008bc_0,3115.0,2327.0,1692.0,2182.0,2366.0,4698.0,0.3301246,11.3,-18.419958174950022,-11.337382427488569,0.6154944718010648,7.082575747461453,90,168,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.115339935253402,51.81693662893168]}"
000000000000000008eb_0,4465.0,3352.0,1613.5,1844.0,2057.0,3851.0,0.30365607,15.9,-18.65379707244704,-12.906389692690885,0.6918907524599655,5.747407379756156,12,333,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.774245047591369,49.568812798894164]}"
000000000000000008ee_0,3787.0,2931.0,1702.0,2048.0,2354.0,4232.0,0.28515032,19.5,-21.652199911037194,-13.62744626801757,0.6293792928205411,8.024753643019624,180,163,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.01265792399669,49.82519198098188]}"
0000000000000000090d_0,4030.0,3548.0,1754.0,1984.0,2300.0,3844.0,0.2513021,12.6,-20.988306027416343,-11.488763687633739,0.5473888017749665,9.499542339782604,287,42,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.078877483281852,52.660185186134676]}"
00000000000000000923_0,4373.0,3974.0,1857.5,2253.0,2778.0,4027.0,0.1835415,16,-18.96515280920633,-11.814475175798183,0.622957025163701,7.150677633408147,0,173,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.50351111808515,51.23527748246429]}"
0000000000000000092a_0,3127.5,2357.0,1559.5,1852.5,2151.0,3975.5,0.29780462,20,-20.585906297062728,-11.652204307163437,0.5660282398558287,8.93370198989929,28,46,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.706081214654102,52.059571587172364]}"
00000000000000000935_0,3144.0,2312.0,1482.0,1750.0,1680.0,3766.0,0.38303342,17.4,-21.668433534399785,-13.482791932013743,0.6222319629431956,8.185641602386042,0,31,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.04232062550004,52.39590082954671]}"
00000000000000000948_0,3320.0,2846.5,1994.0,2455.0,2508.0,4156.0,0.24729893,16.2,-18.559867349351418,-10.190606477732487,0.5490667732648747,8.36926087161893,300,-2,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.870279525745596,54.61887183162888]}"
00000000000000000967_0,2654.0,2595.0,1440.0,1594.0,1614.0,3884.0,0.4128774,14.4,-19.12504720143487,-11.673398215712929,0.610372256484529,7.451648985721942,0,47,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.383940779486991,54.29988007423804]}"
00000000000000000968_0,2775.5,2088.0,1277.0,1612.0,1426.0,4738.0,0.53731346,13.9,-18.915550927653328,-10.92380882066487,0.5775041320469794,7.9917421069884576,221,40,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.444397398108235,54.209868882769264]}"
0000000000000000096b_0,2861.5,2196.0,1450.0,1666.0,1526.5,4202.0,0.4670507,11.8,-15.735314581695993,-9.922054951139408,0.6305596815128931,5.813259630556585,30,75,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.81279649612565,54.24391503203739]}"
00000000000000000975_0,4892.0,4745.5,2160.0,2674.0,3323.0,4119.5,0.10702049,17,-23.514439449549446,-14.571654599404917,0.6196896434919745,8.942784850144529,332,243,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.472604498029588,51.24408097224866]}"
00000000000000000976_0,3331.5,2632.0,1664.5,1990.5,2179.0,3289.5,0.20307215,23.4,-18.38699687259716,-11.408108080022421,0.6204443367815197,6.978888792574738,238,344,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.527581393417702,51.04609228362872]}"
00000000000000000979_0,4513.0,3421.0,1870.0,2160.0,2378.0,4222.0,0.27939394,17.7,-21.717934400765778,-13.098982074307932,0.6031412487297162,8.618952326457846,180,230,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.757819600737536,51.17059878200769]}"
00000000000000000980_0,4364.5,3867.5,1887.0,2178.0,2543.0,3379.0,0.14116852,21.8,-21.345855053235844,-13.069998194129127,0.6122967743167463,8.275856859106717,270,145,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.27246442700961,51.16610720558709]}"
